11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.02,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.01,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.01,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.01,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.02,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.02,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.02,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.02,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.01,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.01,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.01,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.02,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.03,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.07,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.09,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.1,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.13,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.14,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.16,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.14,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.12,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.08,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.02,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.04,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.13,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.2,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.29,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.37,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.45,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.53,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.59,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.63,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.62,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.59,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.53,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.46,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.39,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.32,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.24,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.15,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.02,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.05,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.08,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.11,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.13,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.14,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.14,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.13,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.11,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.09,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.08,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.07,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.06,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.07,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.07,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.07,
11-02-1997 06:13:12.784,31793152,30-07-2024 18:02:58.492,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.07,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.05,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
11-02-1997 06:13:13.040,31795200,30-07-2024 18:02:58.497,-0.06,
